ward_name,month_num,predicted_burglaries,actual_burglaries
Streatham Common & Vale Ward,8,7.0765853,5.0
Streatham Common & Vale Ward,9,7.1074567,11.0
Streatham Common & Vale Ward,10,7.4099245,6.0
Streatham Common & Vale Ward,11,7.4534316,9.0
Streatham Common & Vale Ward,12,7.426297,3.0
Streatham Hill East Ward,1,6.224845,2.0
Streatham Hill East Ward,2,5.9397445,7.0
Streatham Hill East Ward,3,5.956251,3.0
Streatham Hill East Ward,4,5.9518123,5.0
Streatham Hill East Ward,5,5.9518123,1.0
Streatham Hill East Ward,6,5.9518123,4.0
Streatham Hill East Ward,7,6.0061884,1.0
Streatham Hill East Ward,8,6.0806684,3.0
Streatham Hill East Ward,9,6.0806684,2.0
Streatham Hill East Ward,10,6.205703,4.0
Streatham Hill East Ward,11,6.1525607,4.0
Streatham Hill East Ward,12,6.1254263,6.0
Streatham Hill West & Thornton Ward,1,8.207653,6.0
Streatham Hill West & Thornton Ward,2,7.846193,5.0
Streatham Hill West & Thornton Ward,3,7.8626995,4.0
Streatham Hill West & Thornton Ward,4,7.5638194,4.0
Streatham Hill West & Thornton Ward,6,7.5638194,4.0
Streatham Hill West & Thornton Ward,7,7.620043,4.0
Streatham Hill West & Thornton Ward,8,7.738514,5.0
Streatham Hill West & Thornton Ward,9,7.769386,10.0
Streatham Hill West & Thornton Ward,10,7.8106203,1.0
Streatham Hill West & Thornton Ward,11,7.741401,3.0
Streatham Hill West & Thornton Ward,12,7.741943,10.0
Streatham St. Leonard's Ward,1,12.172239,9.0
Streatham St. Leonard's Ward,2,11.758761,10.0
Streatham St. Leonard's Ward,3,11.775268,4.0
Streatham St. Leonard's Ward,4,11.382595,7.0
Streatham St. Leonard's Ward,5,11.382595,5.0
Streatham St. Leonard's Ward,6,11.382595,7.0
Streatham St. Leonard's Ward,7,11.541023,13.0
Streatham St. Leonard's Ward,8,11.726917,8.0
Streatham St. Leonard's Ward,9,11.75779,8.0
Streatham St. Leonard's Ward,10,11.824942,7.0
Streatham St. Leonard's Ward,11,11.503589,5.0
Streatham St. Leonard's Ward,12,11.476454,3.0
Streatham Wells Ward,1,6.090256,4.0
Streatham Wells Ward,2,5.847508,3.0
Streatham Wells Ward,3,5.8640146,2.0
Streatham Wells Ward,4,5.5753403,4.0
Streatham Wells Ward,5,5.5753403,2.0
Streatham Wells Ward,6,5.5753403,2.0
Streatham Wells Ward,7,5.626286,3.0
Streatham Wells Ward,8,5.7447577,4.0
Streatham Wells Ward,9,5.775629,2.0
Streatham Wells Ward,10,5.8529525,3.0
Streatham Wells Ward,11,5.8685117,8.0
Streatham Wells Ward,12,5.8690534,6.0
Stroud Green Ward,1,8.712065,6.0
Stroud Green Ward,2,8.186736,5.0
Stroud Green Ward,3,8.203242,8.0
Stroud Green Ward,4,7.4448066,6.0
Stroud Green Ward,5,7.4448066,9.0
Stroud Green Ward,6,7.4448066,4.0
Stroud Green Ward,7,7.4957523,8.0
Stroud Green Ward,8,7.614224,7.0
Stroud Green Ward,9,7.6450953,5.0
Stroud Green Ward,10,8.127232,14.0
Stroud Green Ward,11,8.206976,8.0
Stroud Green Ward,12,8.207518,8.0
Sudbury Ward,1,5.753781,4.0
Sudbury Ward,2,5.1812406,5.0
Sudbury Ward,3,5.1812406,1.0
Sudbury Ward,4,4.33358,1.0
Sudbury Ward,5,4.33358,2.0
Sudbury Ward,6,4.33358,1.0
Sudbury Ward,7,4.361026,3.0
Sudbury Ward,8,4.4794974,4.0
Sudbury Ward,9,4.510369,1.0
Sudbury Ward,10,5.173378,2.0
Sudbury Ward,11,5.3784294,2.0
Sudbury Ward,12,5.351295,2.0
Surbiton Hill Ward,1,5.1664066,2.0
Surbiton Hill Ward,2,4.6235566,2.0
Surbiton Hill Ward,3,4.6235566,3.0
Surbiton Hill Ward,4,3.8883135,4.0
Surbiton Hill Ward,5,3.8883135,3.0
Surbiton Hill Ward,6,3.8883135,5.0
Surbiton Hill Ward,7,3.9279535,3.0
Surbiton Hill Ward,8,4.0464244,1.0
Surbiton Hill Ward,10,4.5990667,2.0
Surbiton Hill Ward,11,4.615747,2.0
Surbiton Hill Ward,12,4.6162887,2.0
Surrey Docks Ward,1,7.2331944,3.0
Surrey Docks Ward,2,7.0328145,1.0
Surrey Docks Ward,3,7.0328145,6.0
Surrey Docks Ward,4,6.003036,4.0
Surrey Docks Ward,5,6.003036,8.0
Surrey Docks Ward,6,6.003036,6.0
Surrey Docks Ward,7,6.0583014,6.0
Surrey Docks Ward,8,6.1767735,10.0
Surrey Docks Ward,9,6.207645,9.0
Surrey Docks Ward,10,6.9111943,7.0
Surrey Docks Ward,11,6.9384437,7.0
Surrey Docks Ward,12,6.9389853,4.0
Sutton Central Ward,1,5.154745,5.0
Sutton Central Ward,2,4.7860837,6.0
Sutton Central Ward,3,4.7860837,6.0
Sutton Central Ward,4,4.149918,4.0
Sutton Central Ward,5,4.149918,5.0
Sutton Central Ward,6,4.149918,4.0
Sutton Central Ward,7,4.177364,4.0
Sutton Central Ward,8,4.2958355,3.0
Sutton Central Ward,9,4.326707,2.0
Sutton Central Ward,10,4.6678543,3.0
Sutton Central Ward,11,4.8100863,6.0
Sutton Central Ward,12,4.782952,8.0
Sutton North Ward,1,5.8196015,1.0
Sutton North Ward,2,5.2103453,1.0
Sutton North Ward,3,5.1600513,7.0
Sutton North Ward,4,3.8320441,1.0
Sutton North Ward,5,3.8320441,6.0
Sutton North Ward,6,3.8320441,2.0
Sutton North Ward,7,3.8594892,2.0
Sutton North Ward,8,3.977961,1.0
Sutton North Ward,9,4.0088325,6.0
Sutton North Ward,10,5.043989,7.0
Sutton North Ward,11,5.2757196,3.0
Sutton North Ward,12,5.248585,3.0
Sutton South Ward,1,5.745602,3.0
Sutton South Ward,2,5.4357753,5.0
Sutton South Ward,3,5.4357753,6.0
Sutton South Ward,4,4.3060794,7.0
Sutton South Ward,5,4.3060794,13.0
Sutton South Ward,6,4.3060794,7.0
Sutton South Ward,7,4.34572,3.0
Sutton South Ward,8,4.4641905,1.0
Sutton South Ward,9,4.495063,2.0
Sutton South Ward,10,5.045308,10.0
Sutton South Ward,11,5.0725565,8.0
Sutton South Ward,12,5.073098,4.0
Sutton West & East Cheam Ward,1,4.1676874,6.0
Sutton West & East Cheam Ward,2,3.6967113,2.0
Sutton West & East Cheam Ward,3,3.646417,3.0
Sutton West & East Cheam Ward,4,2.464183,5.0
Sutton West & East Cheam Ward,5,2.464183,2.0
Sutton West & East Cheam Ward,6,2.464183,8.0
Sutton West & East Cheam Ward,7,2.5038228,3.0
Sutton West & East Cheam Ward,8,2.6222944,4.0
Sutton West & East Cheam Ward,9,2.6531658,4.0
Sutton West & East Cheam Ward,10,3.2248023,4.0
Sutton West & East Cheam Ward,11,3.3722827,2.0
Sutton West & East Cheam Ward,12,3.3451483,2.0
Sydenham Ward,1,10.106888,13.0
Sydenham Ward,2,9.371037,7.0
Sydenham Ward,3,9.387543,6.0
Sydenham Ward,4,8.795603,6.0
Sydenham Ward,5,8.795603,9.0
Sydenham Ward,6,8.795603,4.0
Sydenham Ward,7,8.865589,6.0
Sydenham Ward,8,8.976762,6.0
Sydenham Ward,9,8.976762,5.0
Sydenham Ward,10,9.535246,11.0
Sydenham Ward,11,9.552949,10.0
Sydenham Ward,12,9.525814,6.0
Syon & Brentford Lock Ward,1,5.7559543,11.0
Syon & Brentford Lock Ward,2,5.3505006,17.0
Syon & Brentford Lock Ward,3,5.3505006,5.0
Syon & Brentford Lock Ward,4,4.9761066,2.0
Syon & Brentford Lock Ward,5,4.9761066,6.0
Syon & Brentford Lock Ward,6,4.9761066,10.0
Syon & Brentford Lock Ward,7,4.9967074,11.0
Syon & Brentford Lock Ward,8,5.10788,3.0
Syon & Brentford Lock Ward,9,5.10788,8.0
Syon & Brentford Lock Ward,10,5.3491077,10.0
Syon & Brentford Lock Ward,11,5.36135,3.0
Syon & Brentford Lock Ward,12,5.3342156,5.0
Teddington Ward,1,4.8943844,1.0
Teddington Ward,2,4.318776,5.0
Teddington Ward,3,4.2684813,7.0
Teddington Ward,4,3.0109172,3.0
Teddington Ward,5,3.0109172,4.0
Teddington Ward,6,3.0109172,5.0
Teddington Ward,7,3.050557,5.0
Teddington Ward,8,3.1690285,2.0
Teddington Ward,9,3.1998997,4.0
Teddington Ward,10,3.8410943,7.0
Teddington Ward,11,3.9701343,3.0
Teddington Ward,12,3.9706762,5.0
Telegraph Hill Ward,1,8.503657,3.0
Telegraph Hill Ward,2,7.930649,2.0
Telegraph Hill Ward,3,7.9471555,4.0
Telegraph Hill Ward,4,7.4529567,5.0
Telegraph Hill Ward,5,7.4529567,3.0
Telegraph Hill Ward,6,7.4529567,3.0
Telegraph Hill Ward,7,7.5229435,4.0
Telegraph Hill Ward,8,7.641414,6.0
Telegraph Hill Ward,9,7.672286,4.0
Telegraph Hill Ward,10,8.050079,8.0
Telegraph Hill Ward,11,8.125146,10.0
Telegraph Hill Ward,12,8.098011,11.0
Thames View Ward,1,3.5713904,2.0
Thames View Ward,2,3.3326383,2.0
Thames View Ward,3,3.3326383,4.0
Thames View Ward,5,2.8579056,5.0
Thames View Ward,6,2.8579056,2.0
Thames View Ward,7,2.878506,3.0
Thames View Ward,8,2.9896784,1.0
Thames View Ward,9,2.9896784,3.0
Thames View Ward,10,3.0597234,4.0
Thames View Ward,11,3.0694244,1.0
Thames View Ward,12,3.04229,2.0
Thamesfield Ward,1,9.880382,1.0
Thamesfield Ward,2,9.53872,4.0
Thamesfield Ward,3,9.555226,6.0
Thamesfield Ward,4,8.991604,1.0
Thamesfield Ward,5,8.991604,8.0
Thamesfield Ward,6,9.065122,4.0
Thamesfield Ward,7,9.116067,7.0
Thamesfield Ward,8,9.234539,9.0
Thamesfield Ward,9,9.265409,2.0
Thamesfield Ward,10,9.2454,8.0
Thamesfield Ward,11,9.1593895,15.0
Thamesfield Ward,12,9.287976,6.0
Thamesmead East Ward,1,5.49282,6.0
Thamesmead East Ward,2,5.1555014,7.0
Thamesmead East Ward,3,5.1555014,9.0
Thamesmead East Ward,4,3.8212535,7.0
Thamesmead East Ward,5,3.8212535,10.0
Thamesmead East Ward,6,3.8212535,5.0
Thamesmead East Ward,7,3.841854,4.0
Thamesmead East Ward,8,3.960326,7.0
Thamesmead East Ward,9,3.9911985,7.0
Thamesmead East Ward,10,4.908564,2.0
Thamesmead East Ward,11,5.0974383,3.0
Thamesmead East Ward,12,5.070304,3.0
Thamesmead Moorings Ward,1,4.569187,6.0
Thamesmead Moorings Ward,4,3.5623345,6.0
Thamesmead Moorings Ward,5,3.5623345,4.0
Thamesmead Moorings Ward,7,3.6054046,5.0
Thamesmead Moorings Ward,8,3.6798825,4.0
Thamesmead Moorings Ward,10,4.3922887,3.0
Thamesmead Moorings Ward,11,4.4129233,3.0
Thamesmead Moorings Ward,12,4.385789,3.0
The Wrythe Ward,1,5.4974113,2.0
The Wrythe Ward,2,4.8975935,5.0
The Wrythe Ward,3,4.8975935,6.0
The Wrythe Ward,4,4.166293,1.0
The Wrythe Ward,5,4.166293,6.0
The Wrythe Ward,7,4.186894,1.0
The Wrythe Ward,8,4.3053656,4.0
The Wrythe Ward,9,4.336237,6.0
The Wrythe Ward,10,4.8447156,3.0
The Wrythe Ward,11,5.0048695,4.0
The Wrythe Ward,12,4.977735,5.0
Thornton Heath Ward,1,8.661333,1.0
Thornton Heath Ward,2,7.769888,3.0
Thornton Heath Ward,3,7.7863946,6.0
Thornton Heath Ward,4,7.311697,8.0
Thornton Heath Ward,5,7.311697,2.0
Thornton Heath Ward,6,7.311697,8.0
Thornton Heath Ward,7,7.343603,4.0
Thornton Heath Ward,8,7.4620743,7.0
Thornton Heath Ward,9,7.4929457,2.0
Thornton Heath Ward,10,7.9330244,8.0
Thornton Heath Ward,11,7.9436464,1.0
Thornton Heath Ward,12,7.916512,6.0
Tokyngton Ward,1,5.3179016,2.0
Tokyngton Ward,2,4.461018,2.0
Tokyngton Ward,3,4.461018,2.0
Tokyngton Ward,4,3.5759532,1.0
Tokyngton Ward,5,3.5759532,3.0
Tokyngton Ward,6,3.5759532,3.0
Tokyngton Ward,8,3.7150261,2.0
Tokyngton Ward,9,3.7458975,3.0
Tokyngton Ward,10,4.5652413,1.0
Tokyngton Ward,11,4.7882147,2.0
Tokyngton Ward,12,4.7610803,6.0
Tollington Ward,1,11.190776,2.0
Tollington Ward,2,10.71033,9.0
Tollington Ward,3,10.726836,14.0
Tollington Ward,4,10.706272,10.0
Tollington Ward,5,10.706272,8.0
Tollington Ward,6,10.706272,7.0
Tollington Ward,7,10.749342,11.0
Tollington Ward,8,10.7368765,13.0
Tollington Ward,9,10.7368765,7.0
Tollington Ward,10,10.900471,10.0
Tollington Ward,11,10.821526,14.0
Tollington Ward,12,10.794391,5.0
Tolworth Ward,1,5.0336657,2.0
Tolworth Ward,2,4.6036572,3.0
Tolworth Ward,3,4.6036572,3.0
Tolworth Ward,4,3.901476,1.0
Tolworth Ward,6,3.901476,3.0
Tolworth Ward,7,3.9289217,1.0
Tolworth Ward,8,4.0473933,1.0
Tolworth Ward,9,4.0782647,2.0
Tolworth Ward,10,4.373009,3.0
Tolworth Ward,11,4.403354,3.0
Tolworth Ward,12,4.3762197,8.0
Tooting Bec Ward,1,7.0057445,3.0
Tooting Bec Ward,2,6.6524634,5.0
Tooting Bec Ward,3,6.66897,6.0
Tooting Bec Ward,4,6.3306594,1.0
Tooting Bec Ward,5,6.3306594,3.0
Tooting Bec Ward,6,6.3306594,8.0
Tooting Bec Ward,7,6.381605,8.0
Tooting Bec Ward,8,6.500077,6.0
Tooting Bec Ward,9,6.530948,4.0
Tooting Bec Ward,10,6.742937,10.0
Tooting Bec Ward,11,6.7864447,3.0
Tooting Bec Ward,12,6.7869864,2.0
Tooting Broadway Ward,1,8.941636,12.0
Tooting Broadway Ward,2,8.504142,9.0
Tooting Broadway Ward,3,8.504142,8.0
Tooting Broadway Ward,4,7.822438,5.0
Tooting Broadway Ward,5,7.822438,9.0
Tooting Broadway Ward,6,7.822438,6.0
Tooting Broadway Ward,7,7.8655086,4.0
Tooting Broadway Ward,8,7.9399858,6.0
Tooting Broadway Ward,9,7.970857,11.0
Tooting Broadway Ward,10,8.429513,6.0
Tooting Broadway Ward,11,8.507275,7.0
Tooting Broadway Ward,12,8.48014,9.0
Tottenham Central Ward,1,10.218478,7.0
Tottenham Central Ward,2,9.305799,8.0
Tottenham Central Ward,3,9.322305,9.0
Tottenham Central Ward,4,9.211814,8.0
Tottenham Central Ward,5,9.211814,3.0
Tottenham Central Ward,6,9.211814,6.0
Tottenham Central Ward,8,9.2785635,6.0
Tottenham Central Ward,9,9.309435,9.0
Tottenham Central Ward,10,9.555723,7.0
Tottenham Central Ward,11,9.534263,1.0
Tottenham Central Ward,12,9.507128,2.0
Tottenham Hale Ward,1,7.7948866,8.0
Tottenham Hale Ward,2,7.3009286,8.0
Tottenham Hale Ward,3,7.3174353,7.0
Tottenham Hale Ward,4,7.2791,8.0
Tottenham Hale Ward,5,7.2791,7.0
Tottenham Hale Ward,6,7.2791,9.0
Tottenham Hale Ward,7,7.3304935,7.0
Tottenham Hale Ward,8,7.3620224,4.0
Tottenham Hale Ward,9,7.392894,7.0
Tottenham Hale Ward,10,7.516909,6.0
Tottenham Hale Ward,11,7.743765,3.0
Tottenham Hale Ward,12,7.7166305,12.0
Totteridge & Woodside Ward,1,8.814838,6.0
Totteridge & Woodside Ward,2,7.7174816,11.0
Totteridge & Woodside Ward,3,7.667186,8.0
Totteridge & Woodside Ward,4,6.0343614,4.0
Totteridge & Woodside Ward,5,6.0343614,2.0
Totteridge & Woodside Ward,6,6.0343614,9.0
Totteridge & Woodside Ward,7,6.074002,12.0
Totteridge & Woodside Ward,8,6.1924734,4.0
Totteridge & Woodside Ward,9,6.223345,4.0
Totteridge & Woodside Ward,10,7.4612565,15.0
Totteridge & Woodside Ward,11,7.6662755,10.0
Totteridge & Woodside Ward,12,7.666817,13.0
Tower Ward,1,2.3179314,4.0
Tower Ward,2,2.3924043,4.0
Tower Ward,3,2.408911,3.0
Tower Ward,5,2.1704366,2.0
Tower Ward,6,2.1704366,2.0
Tower Ward,7,2.2091875,4.0
Tower Ward,8,2.3276591,4.0
Tower Ward,9,2.3585303,3.0
Tower Ward,10,2.278904,2.0
Tower Ward,11,2.2987225,6.0
Tower Ward,12,2.271588,4.0
Town Ward,1,6.8312564,17.0
Town Ward,2,6.348831,16.0
Town Ward,3,6.348831,7.0
Town Ward,4,5.5843673,10.0
Town Ward,5,5.5843673,16.0
Town Ward,6,5.5843673,5.0
Town Ward,7,5.611813,3.0
Town Ward,8,5.7302847,9.0
Town Ward,9,5.761156,5.0
Town Ward,10,6.3120065,8.0
Town Ward,11,6.3286867,12.0
Town Ward,12,6.3015523,5.0
Trinity Ward,1,6.0065327,7.0
Trinity Ward,2,5.8104086,7.0
Trinity Ward,3,5.8104086,5.0
Trinity Ward,4,5.3017964,1.0
Trinity Ward,5,5.3017964,1.0
Trinity Ward,6,5.3017964,2.0
Trinity Ward,7,5.341437,3.0
Trinity Ward,8,5.4599085,3.0
Trinity Ward,9,5.49078,2.0
Trinity Ward,10,5.62292,3.0
Trinity Ward,11,5.6024156,6.0
Trinity Ward,12,5.6029572,5.0
Tudor Ward,1,3.8914816,1.0
Tudor Ward,2,3.3158734,3.0
Tudor Ward,3,3.2655778,1.0
Tudor Ward,5,2.0637414,3.0
Tudor Ward,6,2.0637414,1.0
Tudor Ward,8,2.2218523,4.0
Tudor Ward,9,2.2527237,1.0
Tudor Ward,11,3.0083342,2.0
Tudor Ward,12,3.008876,5.0
Tufnell Park Ward,1,9.032929,2.0
Tufnell Park Ward,2,8.412588,6.0
Tufnell Park Ward,3,8.429094,6.0
Tufnell Park Ward,4,8.27351,10.0
Tufnell Park Ward,5,8.27351,8.0
Tufnell Park Ward,6,8.27351,5.0
Tufnell Park Ward,7,8.34008,3.0
Tufnell Park Ward,8,8.414557,8.0
Tufnell Park Ward,9,8.414557,5.0
Tufnell Park Ward,10,8.57891,9.0
Tufnell Park Ward,11,8.532048,10.0
Tufnell Park Ward,12,8.504913,4.0
Twickenham Riverside Ward,1,6.3894424,1.0
Twickenham Riverside Ward,2,5.776439,6.0
Twickenham Riverside Ward,3,5.776439,11.0
Twickenham Riverside Ward,4,5.0339236,3.0
Twickenham Riverside Ward,5,5.0339236,5.0
Twickenham Riverside Ward,7,5.099445,4.0
Twickenham Riverside Ward,8,5.2179165,2.0
Twickenham Riverside Ward,9,5.248788,2.0
Twickenham Riverside Ward,10,5.4156504,3.0
Twickenham Riverside Ward,11,5.4448347,11.0
Twickenham Riverside Ward,12,5.2886324,4.0
Underhill Ward,1,5.6287117,1.0
Underhill Ward,2,5.144985,4.0
Underhill Ward,3,5.094691,4.0
Underhill Ward,4,3.7154603,2.0
Underhill Ward,5,3.7154603,2.0
Underhill Ward,6,3.7154603,2.0
Underhill Ward,7,3.7429054,1.0
Underhill Ward,8,3.8613775,1.0
Underhill Ward,9,3.892249,5.0
Underhill Ward,10,4.9261694,1.0
Underhill Ward,11,5.14485,7.0
Underhill Ward,12,5.1177154,5.0
Upminster Ward,1,6.035248,16.0
Upminster Ward,2,5.2465973,3.0
Upminster Ward,3,5.196303,6.0
Upminster Ward,4,3.837668,4.0
Upminster Ward,5,3.837668,4.0
Upminster Ward,6,3.837668,6.0
Upminster Ward,7,3.8651142,7.0
Upminster Ward,8,3.9835856,2.0
Upminster Ward,9,4.014456,6.0
Upminster Ward,10,5.0296664,2.0
Upminster Ward,11,5.248347,3.0
Upminster Ward,12,5.2212124,6.0
Upper Edmonton Ward,1,11.3518305,10.0
Upper Edmonton Ward,2,10.498997,9.0
Upper Edmonton Ward,3,10.515503,11.0
Upper Edmonton Ward,4,10.272929,16.0
Upper Edmonton Ward,5,10.272929,7.0
Upper Edmonton Ward,6,10.272929,4.0
Upper Edmonton Ward,7,10.339933,4.0
Upper Edmonton Ward,8,10.467362,7.0
Upper Edmonton Ward,9,10.498233,13.0
Upper Edmonton Ward,10,10.720494,11.0
Upper Edmonton Ward,11,11.120546,14.0
Upper Edmonton Ward,12,11.093411,11.0
Upper Walthamstow Ward,1,5.7718453,3.0
Upper Walthamstow Ward,3,5.47496,4.0
Upper Walthamstow Ward,4,5.0491576,2.0
Upper Walthamstow Ward,5,5.0491576,6.0
Upper Walthamstow Ward,6,5.0491576,2.0
Upper Walthamstow Ward,7,5.0879087,3.0
Upper Walthamstow Ward,8,5.2063804,1.0
Upper Walthamstow Ward,9,5.2372518,2.0
Upper Walthamstow Ward,10,5.5342407,3.0
Upper Walthamstow Ward,11,5.6093073,7.0
Upper Walthamstow Ward,12,5.582173,6.0
Uxbridge Ward,1,8.520584,10.0
Uxbridge Ward,2,8.065963,8.0
Uxbridge Ward,3,8.065963,10.0
Uxbridge Ward,4,6.778262,10.0
Uxbridge Ward,5,6.778262,14.0
Uxbridge Ward,6,6.778262,12.0
Uxbridge Ward,7,6.805708,8.0
Uxbridge Ward,8,6.9241796,16.0
Uxbridge Ward,9,6.955051,10.0
Uxbridge Ward,10,7.9089804,11.0
Uxbridge Ward,11,8.006815,5.0
Uxbridge Ward,12,7.979681,10.0
Valence Ward,1,7.5690765,5.0
Valence Ward,2,6.795055,2.0
Valence Ward,3,6.8115616,3.0
Valence Ward,4,6.3275576,3.0
Valence Ward,5,6.3275576,3.0
Valence Ward,6,6.3275576,5.0
Valence Ward,7,6.3594637,2.0
Valence Ward,8,6.4544625,7.0
Valence Ward,9,6.4544625,7.0
Valence Ward,10,6.8923235,4.0
Valence Ward,11,6.93341,3.0
Valence Ward,12,6.9062757,5.0
Valentines Ward,1,7.622379,4.0
Valentines Ward,2,7.040649,6.0
Valentines Ward,3,7.040649,5.0
Valentines Ward,4,6.3401318,2.0
Valentines Ward,5,6.3401318,2.0
Valentines Ward,6,6.3401318,8.0
Valentines Ward,7,6.379772,9.0
Valentines Ward,8,6.498244,2.0
Valentines Ward,9,6.529115,2.0
Valentines Ward,10,7.0582924,4.0
Valentines Ward,11,7.163454,5.0
Valentines Ward,12,7.1363196,3.0
Valley Ward,1,8.445804,10.0
Valley Ward,2,7.6251926,8.0
Valley Ward,3,7.6251926,7.0
Valley Ward,4,6.698021,8.0
Valley Ward,5,6.698021,5.0
Valley Ward,6,6.698021,3.0
Valley Ward,7,6.7186217,12.0
Valley Ward,8,6.8370934,7.0
Valley Ward,9,6.8679647,6.0
Valley Ward,10,7.554368,5.0
Valley Ward,11,7.866041,8.0
Valley Ward,12,7.838907,6.0
Vauxhall Ward,1,6.2239594,7.0
Vauxhall Ward,2,6.058801,5.0
Vauxhall Ward,3,6.075308,6.0
Vauxhall Ward,4,6.1944385,6.0
Vauxhall Ward,5,6.1944385,8.0
Vauxhall Ward,6,6.1944385,8.0
Vauxhall Ward,7,6.266287,7.0
Vauxhall Ward,8,6.340764,9.0
Vauxhall Ward,9,6.340764,13.0
Vauxhall Ward,10,6.2872424,5.0
Vauxhall Ward,11,6.1173797,2.0
Vauxhall Ward,12,6.1179214,9.0
Victoria Ward,1,9.363397,14.0
Victoria Ward,2,8.71534,7.0
Victoria Ward,3,8.71534,4.0
Victoria Ward,4,8.267007,4.0
Victoria Ward,5,8.267007,5.0
Victoria Ward,6,8.267007,5.0
Victoria Ward,7,8.310078,5.0
Victoria Ward,8,8.384554,10.0
Victoria Ward,9,8.384554,7.0
Victoria Ward,10,8.66051,7.0
Victoria Ward,11,8.660755,10.0
Victoria Ward,12,8.63362,6.0
Village Ward,1,29.609034,26.0
Village Ward,2,26.906416,28.0
Village Ward,3,26.911938,12.0
Village Ward,4,24.61618,34.0
Village Ward,5,25.064745,12.0
Village Ward,6,25.064745,14.0
Village Ward,7,25.394299,20.0
Village Ward,8,25.678291,14.0
Village Ward,9,25.709164,32.0
Village Ward,10,27.8041,32.0
Village Ward,11,28.770288,24.0
Village Ward,12,29.024614,26.0
Vincent Square Ward,1,6.525689,6.0
Vincent Square Ward,2,6.318477,5.0
Vincent Square Ward,3,6.334984,4.0
Vincent Square Ward,4,5.8401623,2.0
Vincent Square Ward,5,5.8401623,3.0
Vincent Square Ward,6,5.8401623,2.0
Vincent Square Ward,7,5.891108,10.0
Vincent Square Ward,8,6.0095797,6.0
Vincent Square Ward,9,6.040451,6.0
Vincent Square Ward,10,6.3749175,6.0
Vincent Square Ward,11,6.3757987,6.0
Vincent Square Ward,12,6.3763404,6.0
Vintry Ward,2,2.1592264,2.0
Vintry Ward,7,1.8393369,2.0
Waddon Ward,1,10.297676,12.0
Waddon Ward,2,9.3881645,6.0
Waddon Ward,3,9.3881645,8.0
Waddon Ward,4,8.715941,5.0
Waddon Ward,5,8.715941,8.0
Waddon Ward,6,8.715941,6.0
Waddon Ward,7,8.736542,6.0
Waddon Ward,8,8.847713,14.0
Waddon Ward,9,8.847713,6.0
Waddon Ward,10,9.3916235,6.0
Waddon Ward,11,9.44307,17.0
Waddon Ward,12,9.4159355,14.0
Walham Green Ward,1,6.0067163,8.0
Walham Green Ward,2,5.815949,8.0
Walham Green Ward,3,5.8324556,13.0
Walham Green Ward,4,5.6444244,9.0
Walham Green Ward,5,5.6444244,4.0
Walham Green Ward,6,5.6444244,3.0
Walham Green Ward,7,5.710995,4.0
Walham Green Ward,8,5.7854724,5.0
Walham Green Ward,9,5.7854724,5.0
Walham Green Ward,10,5.871793,3.0
Walham Green Ward,11,5.826219,8.0
Walham Green Ward,12,5.7990847,2.0
Wall End Ward,1,6.9282293,5.0
Wall End Ward,2,6.143003,5.0
Wall End Ward,3,6.1595097,6.0
Wall End Ward,4,5.3549576,5.0
Wall End Ward,5,5.3549576,5.0
Wall End Ward,6,5.3549576,4.0
Wall End Ward,7,5.3868637,3.0
Wall End Ward,8,5.5053353,6.0
Wall End Ward,9,5.5362067,3.0
Wall End Ward,10,6.137133,1.0
Wall End Ward,11,6.3048234,4.0
Wall End Ward,12,6.277689,3.0
Wallington North Ward,1,5.038803,4.0
Wallington North Ward,2,4.567826,3.0
Wallington North Ward,3,4.517531,4.0
Wallington North Ward,4,3.3352988,2.0
Wallington North Ward,5,3.3352988,4.0
Wallington North Ward,6,3.3352988,4.0
Wallington North Ward,7,3.3749385,3.0
Wallington North Ward,8,3.4934099,4.0
Wallington North Ward,9,3.5242813,8.0
Wallington North Ward,10,4.0959167,5.0
Wallington North Ward,11,4.243396,2.0
Wallington North Ward,12,4.2162614,4.0
Wallington South Ward,1,5.503682,3.0
Wallington South Ward,2,5.01713,5.0
Wallington South Ward,3,4.966835,5.0
Wallington South Ward,4,3.7512465,7.0
Wallington South Ward,5,3.7512465,7.0
Wallington South Ward,6,3.7512465,1.0
Wallington South Ward,7,3.7908857,4.0
Wallington South Ward,8,3.9093583,4.0
Wallington South Ward,9,3.9402282,5.0
Wallington South Ward,10,4.790972,9.0
Wallington South Ward,11,4.907508,3.0
Wallington South Ward,12,4.9080496,6.0
Walpole Ward,1,8.185765,8.0
Walpole Ward,2,7.685341,5.0
Walpole Ward,3,7.7018476,10.0
Walpole Ward,4,7.179678,17.0
Walpole Ward,5,7.179678,8.0
Walpole Ward,6,7.179678,3.0
Walpole Ward,7,7.2306237,7.0
Walpole Ward,8,7.3490953,4.0
Walpole Ward,9,7.3799667,6.0
Walpole Ward,10,7.850432,11.0
Walpole Ward,11,7.851313,8.0
Walpole Ward,12,7.851855,8.0
Wandle Ward,1,19.191448,22.0
Wandle Ward,2,16.728563,4.0
Wandle Ward,3,16.5409,12.0
