ward,month,forecast
Shirley South,2025-07-01,2.342609293371548
Shirley South,2025-08-01,2.342609293371548
Shirley South,2025-09-01,2.342609293371548
Shirley South,2025-10-01,2.342609293371548
Shirley South,2025-11-01,2.342609293371548
Shirley South,2025-12-01,2.342609293371548
Shirley South,2026-01-01,2.342609293371548
Shirley South,2026-02-01,2.342609293371548
Shirley South,2026-03-01,2.342609293371548
Shooters Hill,2025-04-01,4.533445324151977
Shooters Hill,2025-05-01,3.9134757863445966
Shooters Hill,2025-06-01,3.7576461866310003
Shooters Hill,2025-07-01,3.7184783523003335
Shooters Hill,2025-08-01,3.7086335009436326
Shooters Hill,2025-09-01,3.70615899348383
Shooters Hill,2025-10-01,3.705537025010487
Shooters Hill,2025-11-01,3.7053806929774997
Shooters Hill,2025-12-01,3.705341398856358
Shooters Hill,2026-01-01,3.705331522262759
Shooters Hill,2026-02-01,3.7053290397768737
Shooters Hill,2026-03-01,3.7053284158030197
Shortlands & Park Langley,2025-04-01,4.109998770740415
Shortlands & Park Langley,2025-05-01,3.32017963626492
Shortlands & Park Langley,2025-06-01,3.822035541548519
Shortlands & Park Langley,2025-07-01,4.298649104228411
Shortlands & Park Langley,2025-08-01,3.601539390918193
Shortlands & Park Langley,2025-09-01,3.601539390918193
Shortlands & Park Langley,2025-10-01,4.531019008665151
Shortlands & Park Langley,2025-11-01,5.692868530848847
Shortlands & Park Langley,2025-12-01,5.460498626412108
Shortlands & Park Langley,2026-01-01,5.692868530848847
Shortlands & Park Langley,2026-02-01,4.531019008665151
Shortlands & Park Langley,2026-03-01,4.298649104228412
Sidcup,2025-04-01,4.56499911681027
Sidcup,2025-05-01,4.56499911681027
Sidcup,2025-06-01,4.56499911681027
Sidcup,2025-07-01,4.56499911681027
Sidcup,2025-08-01,4.56499911681027
Sidcup,2025-09-01,4.56499911681027
Sidcup,2025-10-01,4.56499911681027
Sidcup,2025-11-01,4.56499911681027
Sidcup,2025-12-01,4.56499911681027
Sidcup,2026-01-01,4.56499911681027
Sidcup,2026-02-01,4.56499911681027
Sidcup,2026-03-01,4.56499911681027
Singlewell,2025-04-01,0.0
Singlewell,2025-05-01,0.0
Singlewell,2025-06-01,0.0
Singlewell,2025-07-01,0.0
Singlewell,2025-08-01,0.0
Singlewell,2025-09-01,0.0
Singlewell,2025-10-01,0.0
Singlewell,2025-11-01,0.0
Singlewell,2025-12-01,0.0
Singlewell,2026-01-01,0.0
Singlewell,2026-02-01,0.0
Singlewell,2026-03-01,0.0
Slade Green & Northend,2025-04-01,4.455085201518991
Slade Green & Northend,2025-05-01,4.455085201518991
Slade Green & Northend,2025-06-01,4.455085201518991
Slade Green & Northend,2025-07-01,4.455085201518991
Slade Green & Northend,2025-08-01,4.455085201518991
Slade Green & Northend,2025-09-01,4.455085201518991
Slade Green & Northend,2025-10-01,4.455085201518991
Slade Green & Northend,2025-11-01,4.455085201518991
Slade Green & Northend,2025-12-01,4.455085201518991
Slade Green & Northend,2026-01-01,4.455085201518991
Slade Green & Northend,2026-02-01,4.455085201518991
Slade Green & Northend,2026-03-01,4.455085201518991
Somerton,2025-04-01,0.0
Somerton,2025-05-01,0.0
Somerton,2025-06-01,0.0
Somerton,2025-07-01,0.0
Somerton,2025-08-01,0.0
Somerton,2025-09-01,0.0
Somerton,2025-10-01,0.0
Somerton,2025-11-01,0.0
Somerton,2025-12-01,0.0
Somerton,2026-01-01,0.0
Somerton,2026-02-01,0.0
Somerton,2026-03-01,0.0
South Acton,2025-04-01,10.65451555645672
South Acton,2025-05-01,11.636657424261182
South Acton,2025-06-01,11.807247219065617
South Acton,2025-07-01,11.836877233878521
South Acton,2025-08-01,11.84202371863055
South Acton,2025-09-01,11.842917619813864
South Acton,2025-10-01,11.843072882942783
South Acton,2025-11-01,11.843099850844439
South Acton,2025-12-01,11.84310453494249
South Acton,2026-01-01,11.843105348530987
South Acton,2026-02-01,11.843105489844477
South Acton,2026-03-01,11.843105514389444
South Balham,2025-04-01,4.608001120783937
South Balham,2025-05-01,4.608001120783937
South Balham,2025-06-01,4.608001120783937
South Balham,2025-07-01,4.608001120783937
South Balham,2025-08-01,4.608001120783937
South Balham,2025-09-01,4.608001120783937
South Balham,2025-10-01,4.608001120783937
South Balham,2025-11-01,4.608001120783937
South Balham,2025-12-01,4.608001120783937
South Balham,2026-01-01,4.608001120783937
South Balham,2026-02-01,4.608001120783937
South Balham,2026-03-01,4.608001120783937
South Beddington & Roundshaw,2025-04-01,4.256679693327358
South Beddington & Roundshaw,2025-05-01,3.7206948267853357
South Beddington & Roundshaw,2025-06-01,3.9886872600563468
South Beddington & Roundshaw,2025-07-01,3.9886872600563468
South Beddington & Roundshaw,2025-08-01,4.390675909962864
South Beddington & Roundshaw,2025-09-01,4.52467212659837
South Beddington & Roundshaw,2025-10-01,4.1226834766918525
South Beddington & Roundshaw,2025-11-01,4.256679693327358
South Beddington & Roundshaw,2025-12-01,3.8546910434208415
South Beddington & Roundshaw,2026-01-01,4.1226834766918525
South Beddington & Roundshaw,2026-02-01,4.1226834766918525
South Beddington & Roundshaw,2026-03-01,4.256679693327358
South Bermondsey,2025-04-01,12.30832141081017
South Bermondsey,2025-05-01,13.521868246307998
South Bermondsey,2025-06-01,13.237866064117327
South Bermondsey,2025-07-01,14.033996425595227
South Bermondsey,2025-08-01,13.556474947529008
South Bermondsey,2025-09-01,14.1949837484016
South Bermondsey,2025-10-01,13.671487010503661
South Bermondsey,2025-11-01,14.23966052615831
South Bermondsey,2025-12-01,13.718366822622034
South Bermondsey,2026-01-01,14.246087868476756
South Bermondsey,2026-02-01,13.742178033606953
South Bermondsey,2026-03-01,14.240201206529681
South Chafford,2025-04-01,0.0
South Chafford,2025-05-01,0.0
South Chafford,2025-06-01,0.0
South Chafford,2025-07-01,0.0
South Chafford,2025-08-01,0.0
South Chafford,2025-09-01,0.0
South Chafford,2025-10-01,0.0
South Chafford,2025-11-01,0.0
South Chafford,2025-12-01,0.0
South Chafford,2026-01-01,0.0
South Chafford,2026-02-01,0.0
South Chafford,2026-03-01,0.0
South Croydon,2025-04-01,8.4803254232131
South Croydon,2025-05-01,8.445114645430834
South Croydon,2025-06-01,8.409903867648568
South Croydon,2025-07-01,8.374693089866302
South Croydon,2025-08-01,8.339482312084035
South Croydon,2025-09-01,8.304271534301769
South Croydon,2025-10-01,8.269060756519503
South Croydon,2025-11-01,8.233849978737236
South Croydon,2025-12-01,8.19863920095497
South Croydon,2026-01-01,8.163428423172704
South Croydon,2026-02-01,8.128217645390437
South Croydon,2026-03-01,8.093006867608171
South Ham,2025-04-01,0.0
South Ham,2025-05-01,0.0
South Ham,2025-06-01,0.0
South Ham,2025-07-01,0.0
South Ham,2025-08-01,0.0
South Ham,2025-09-01,0.0
South Ham,2025-10-01,0.0
South Ham,2025-11-01,0.0
South Ham,2025-12-01,0.0
South Ham,2026-01-01,0.0
South Ham,2026-02-01,0.0
South Ham,2026-03-01,0.0
South Hampstead,2025-04-01,8.915684473229625
South Hampstead,2025-05-01,8.895021237683178
South Hampstead,2025-06-01,8.87435800213673
South Hampstead,2025-07-01,8.853694766590284
South Hampstead,2025-08-01,8.833031531043837
South Hampstead,2025-09-01,8.81236829549739
South Hampstead,2025-10-01,8.791705059950942
South Hampstead,2025-11-01,8.771041824404495
South Hampstead,2025-12-01,8.750378588858048
South Hampstead,2026-01-01,8.729715353311601
South Hampstead,2026-02-01,8.709052117765154
South Hampstead,2026-03-01,8.688388882218707
South Hornchurch,2025-04-01,2.395722794218779
South Hornchurch,2025-05-01,2.5580107126578193
South Hornchurch,2025-06-01,2.8905731165215673
South Hornchurch,2025-07-01,2.738489362083886
South Hornchurch,2025-08-01,3.0792537999110534
South Hornchurch,2025-09-01,2.213413346236445
South Hornchurch,2025-10-01,2.7520724033468698
South Hornchurch,2025-11-01,3.19573620739767
South Hornchurch,2025-12-01,3.201368320163138
South Hornchurch,2026-01-01,2.55223710777487
South Hornchurch,2026-02-01,2.8262566528085715
South Hornchurch,2026-03-01,3.197369507697619
South Norwood,2025-04-01,7.166667484738762
South Norwood,2025-05-01,6.10496301856758
South Norwood,2025-06-01,6.073577421284768
South Norwood,2025-07-01,6.618557613056627
South Norwood,2025-08-01,6.349245060500125
South Norwood,2025-09-01,6.806793915351543
South Norwood,2025-10-01,6.660414069611952
South Norwood,2025-11-01,7.060539014684074
South Norwood,2025-12-01,6.595178463418459
South Norwood,2026-01-01,6.727114021105766
South Norwood,2026-02-01,6.086019421222048
South Norwood,2026-03-01,6.930529478336723
South Richmond,2025-04-01,9.502292861123314
South Richmond,2025-05-01,9.559289505136789
South Richmond,2025-06-01,9.611273782255147
South Richmond,2025-07-01,9.658686487236148
South Richmond,2025-08-01,9.701929650712238
South Richmond,2025-09-01,9.741369948163506
South Richmond,2025-10-01,9.777341809100658
South Richmond,2025-11-01,9.810150252821972
South Richmond,2025-12-01,9.8400734747897
South Richmond,2026-01-01,9.867365205556807
South Richmond,2026-02-01,9.892256862246303
South Richmond,2026-03-01,9.914959510826382
South Ruislip,2025-04-01,8.56440474293328
South Ruislip,2025-05-01,7.5765217181692
South Ruislip,2025-06-01,7.175834096617351
South Ruislip,2025-07-01,7.013314277934142
South Ruislip,2025-08-01,6.947395866572873
South Ruislip,2025-09-01,6.9206592076742846
South Ruislip,2025-10-01,6.909814757477484
South Ruislip,2025-11-01,6.905416223594962
South Ruislip,2025-12-01,6.903632168159731
South Ruislip,2026-01-01,6.9029085511816675
South Ruislip,2026-02-01,6.902615050475019
South Ruislip,2026-03-01,6.902496005914962
South Tottenham,2025-04-01,10.516551770952683
South Tottenham,2025-05-01,10.74404568882765
South Tottenham,2025-06-01,10.072050434208068
South Tottenham,2025-07-01,9.962511020250608
South Tottenham,2025-08-01,9.79705474651514
South Tottenham,2025-09-01,9.73562325091447
South Tottenham,2025-10-01,9.68683938799891
South Tottenham,2025-11-01,9.662662077531063
South Tottenham,2025-12-01,9.646862498818669
South Tottenham,2026-01-01,9.638140976130119
South Tottenham,2026-02-01,9.632815900100065
South Tottenham,2026-03-01,9.629757167745286
South Twickenham,2025-04-01,3.349976276681846
South Twickenham,2025-05-01,3.349976276681846
South Twickenham,2025-06-01,4.118253461752167
South Twickenham,2025-07-01,3.657287150709975
South Twickenham,2025-08-01,3.657287150709975
South Twickenham,2025-09-01,3.657287150709975
South Twickenham,2025-10-01,3.964598024738103
South Twickenham,2025-11-01,3.964598024738103
South Twickenham,2025-12-01,3.657287150709975
South Twickenham,2026-01-01,4.271908898766232
South Twickenham,2026-02-01,3.9645980247381036
South Twickenham,2026-03-01,4.57921977279436
South Woodford,2025-04-01,2.6251134154860125
South Woodford,2025-05-01,4.1398348377734875
South Woodford,2025-06-01,5.372085849822267
South Woodford,2025-07-01,5.500773863040905
South Woodford,2025-08-01,4.723821084216187
South Woodford,2025-09-01,4.150758769258356
South Woodford,2025-10-01,6.315776578790795
South Woodford,2025-11-01,4.725702916927262
South Woodford,2025-12-01,3.7340000003400644
South Woodford,2026-01-01,4.281151456470097
South Woodford,2026-02-01,5.977337275517063
South Woodford,2026-03-01,4.489754374515741
Southall Broadway,2025-04-01,7.8249986091313835
Southall Broadway,2025-05-01,7.8249986091313835
Southall Broadway,2025-06-01,7.8249986091313835
Southall Broadway,2025-07-01,7.8249986091313835
Southall Broadway,2025-08-01,7.8249986091313835
Southall Broadway,2025-09-01,7.8249986091313835
Southall Broadway,2025-10-01,7.8249986091313835
Southall Broadway,2025-11-01,7.8249986091313835
Southall Broadway,2025-12-01,7.8249986091313835
Southall Broadway,2026-01-01,7.8249986091313835
Southall Broadway,2026-02-01,7.8249986091313835
Southall Broadway,2026-03-01,7.8249986091313835
Southall Green,2025-04-01,5.50790487779261
Southall Green,2025-05-01,6.687953609068178
Southall Green,2025-06-01,8.124097028524048
Southall Green,2025-07-01,8.124097028524048
Southall Green,2025-08-01,8.124097028524048
Southall Green,2025-09-01,8.124097028524048
Southall Green,2025-10-01,8.124097028524048
Southall Green,2025-11-01,8.124097028524048
Southall Green,2025-12-01,8.124097028524048
Southall Green,2026-01-01,8.124097028524048
Southall Green,2026-02-01,8.124097028524048
Southall Green,2026-03-01,8.124097028524048
Southall West,2025-04-01,1.5922935671889569
Southall West,2025-05-01,1.0185326571099513
Southall West,2025-06-01,0.7687135681140974
Southall West,2025-07-01,0.7570746942113538
Southall West,2025-08-01,1.3708552419284112
Southall West,2025-09-01,0.7589945018403309
Southall West,2025-10-01,1.0647775066970764
Southall West,2025-11-01,0.7590778505902498
Southall West,2025-12-01,1.6761155764465085
Southall West,2026-01-01,0.7590814691893263
Southall West,2026-02-01,0.7590816676414651
Southall West,2026-03-01,0.7590816262913739
Southbury,2025-04-01,7.083458418391026
Southbury,2025-05-01,6.713510512235834
Southbury,2025-06-01,7.796263415717734
Southbury,2025-07-01,7.705583859882604
Southbury,2025-08-01,7.608824866165879
Southbury,2025-09-01,7.426040383158812
Southbury,2025-10-01,8.160137838594874
Southbury,2025-11-01,8.4976554480342
Southbury,2025-12-01,8.192924445864465
Southbury,2026-01-01,8.910966775714641
Southbury,2026-02-01,7.3068313891256285
Southbury,2026-03-01,7.616937807039679
Southcote,2025-04-01,0.0
Southcote,2025-05-01,0.0
Southcote,2025-06-01,0.0
Southcote,2025-07-01,0.0
Southcote,2025-08-01,0.0
Southcote,2025-09-01,0.0
Southcote,2025-10-01,0.0
Southcote,2025-11-01,0.0
Southcote,2025-12-01,0.0
Southcote,2026-01-01,0.0
Southcote,2026-02-01,0.0
Southcote,2026-03-01,0.0
Southfield,2025-04-01,5.1937214376676835
Southfield,2025-05-01,5.171043839744056
Southfield,2025-06-01,5.148366241820428
Southfield,2025-07-01,5.1256886438968
Southfield,2025-08-01,5.103011045973172
Southfield,2025-09-01,5.080333448049545
Southfield,2025-10-01,5.057655850125917
Southfield,2025-11-01,5.034978252202289
Southfield,2025-12-01,5.012300654278661
Southfield,2026-01-01,4.9896230563550334
Southfield,2026-02-01,4.966945458431406
Southfield,2026-03-01,4.944267860507778
Southfields,2025-04-01,6.523964603861401
Southfields,2025-05-01,8.040221486391902
Southfields,2025-06-01,8.040221486391902
Southfields,2025-07-01,8.040221486391902
Southfields,2025-08-01,8.040221486391902
Southfields,2025-09-01,8.040221486391902
Southfields,2025-10-01,8.040221486391902
Southfields,2025-11-01,8.040221486391902
Southfields,2025-12-01,8.040221486391902
Southfields,2026-01-01,8.040221486391902
Southfields,2026-02-01,8.040221486391902
Southfields,2026-03-01,8.040221486391902
Southgate,2025-04-01,4.066706484552022
Southgate,2025-05-01,4.998713843410989
Southgate,2025-06-01,4.198243932964896
Southgate,2025-07-01,5.311304283620264
Southgate,2025-08-01,4.198801724703809
Southgate,2025-09-01,5.638070686721781
Southgate,2025-10-01,5.720508550367755
Southgate,2025-11-01,5.757345176056382
Southgate,2025-12-01,7.182492851996754
Southgate,2026-01-01,6.16345159398859
Southgate,2026-02-01,4.606010652424228
Southgate,2026-03-01,6.109646634834727
Southwater North,2025-04-01,0.0
Southwater North,2025-05-01,0.0
Southwater North,2025-06-01,0.0
Southwater North,2025-07-01,0.0
Southwater North,2025-08-01,0.0
Southwater North,2025-09-01,0.0
Southwater North,2025-10-01,0.0
Southwater North,2025-11-01,0.0
Southwater North,2025-12-01,0.0
Southwater North,2026-01-01,0.0
Southwater North,2026-02-01,0.0
Southwater North,2026-03-01,0.0
Spitalfields & Banglatown,2025-04-01,13.834004851301405
Spitalfields & Banglatown,2025-05-01,15.68254792165746
Spitalfields & Banglatown,2025-06-01,15.022108255690114
Spitalfields & Banglatown,2025-07-01,15.885733343101247
Spitalfields & Banglatown,2025-08-01,14.548444761523005
Spitalfields & Banglatown,2025-09-01,15.3963853836777
Spitalfields & Banglatown,2025-10-01,15.75406511153274
Spitalfields & Banglatown,2025-11-01,15.998684763370267
Spitalfields & Banglatown,2025-12-01,15.908293509681808
Spitalfields & Banglatown,2026-01-01,15.612800967905716
Spitalfields & Banglatown,2026-02-01,14.469316321419498
Spitalfields & Banglatown,2026-03-01,16.239012879235318
Springfield,2025-04-01,8.43065484923889
Springfield,2025-05-01,8.760363095430195
Springfield,2025-06-01,9.042483966387515
Springfield,2025-07-01,9.283885832276956
Springfield,2025-08-01,9.49044573923159
Springfield,2025-09-01,9.667192488905215
Springfield,2025-10-01,9.818429067100672
Springfield,2025-11-01,9.947837402057361
Springfield,2025-12-01,10.058568002789544
Springfield,2026-01-01,10.153316659764489
Springfield,2026-02-01,10.234390075235869
Springfield,2026-03-01,10.30376202103488
Squirrels Heath,2025-04-01,3.4811316661082965
Squirrels Heath,2025-05-01,3.4811316661082965
Squirrels Heath,2025-06-01,3.4811316661082965
Squirrels Heath,2025-07-01,3.4811316661082965
Squirrels Heath,2025-08-01,3.4811316661082965
Squirrels Heath,2025-09-01,3.4811316661082965
Squirrels Heath,2025-10-01,3.4811316661082965
Squirrels Heath,2025-11-01,3.4811316661082965
Squirrels Heath,2025-12-01,3.4811316661082965
Squirrels Heath,2026-01-01,3.4811316661082965
Squirrels Heath,2026-02-01,3.4811316661082965
Squirrels Heath,2026-03-01,3.4811316661082965
St Alban's,2025-04-01,3.716208424553571
St Alban's,2025-05-01,3.9253458253594884
St Alban's,2025-06-01,3.9864152723477977
St Alban's,2025-07-01,4.0042479380550615
St Alban's,2025-08-01,4.009455189502547
St Alban's,2025-09-01,4.010975739939731
St Alban's,2025-10-01,4.011419750307837
St Alban's,2025-11-01,4.011549404150396
St Alban's,2025-12-01,4.011587263894443
St Alban's,2026-01-01,4.011598319179739
St Alban's,2026-02-01,4.011601547393137
St Alban's,2026-03-01,4.011602490051916
St Andrew's,2025-04-01,3.8349689805405487
St Andrew's,2025-05-01,3.182208460517582
St Andrew's,2025-06-01,3.641361550950702
St Andrew's,2025-07-01,3.2217937999019957
St Andrew's,2025-08-01,3.496659780029407
St Andrew's,2025-09-01,3.2227300741663
St Andrew's,2025-10-01,3.38250151420191
St Andrew's,2025-11-01,3.19952848893735
St Andrew's,2025-12-01,3.2874188672048925
St Andrew's,2026-01-01,3.1612518622007872
St Andrew's,2026-02-01,3.2042496935518248
St Andrew's,2026-03-01,3.1135602798207973
St Ann's,2025-04-01,5.757928258385452
St Ann's,2025-05-01,5.376629592256275
St Ann's,2025-06-01,5.259576230585795
St Ann's,2025-07-01,5.223642484429656
St Ann's,2025-08-01,5.212611326551006
St Ann's,2025-09-01,5.209224915247966
St Ann's,2025-10-01,5.20818533430465
St Ann's,2025-11-01,5.207866197483693
St Ann's,2025-12-01,5.2077682269397485
St Ann's,2026-01-01,5.2077381513519425
St Ann's,2026-02-01,5.207728918566807
St Ann's,2026-03-01,5.207726084230803
St Dunstan's,2025-04-01,8.000335061865371
St Dunstan's,2025-05-01,8.824324810391719
St Dunstan's,2025-06-01,9.05061923807287
St Dunstan's,2025-07-01,9.112767059803812
St Dunstan's,2025-08-01,9.129834876212191
St Dunstan's,2025-09-01,9.134522254608353
St Dunstan's,2025-10-01,9.135809561414513
St Dunstan's,2025-11-01,9.136163097799487
St Dunstan's,2025-12-01,9.136260190407794
St Dunstan's,2026-01-01,9.136286855200977
St Dunstan's,2026-02-01,9.136294178221831
St Dunstan's,2026-03-01,9.136296189361916
St Edward's,2025-04-01,6.1855745638525494
St Edward's,2025-05-01,6.1855745638525494
St Edward's,2025-06-01,6.1855745638525494
St Edward's,2025-07-01,6.1855745638525494
St Edward's,2025-08-01,6.1855745638525494
St Edward's,2025-09-01,6.1855745638525494
St Edward's,2025-10-01,6.1855745638525494
St Edward's,2025-11-01,6.1855745638525494
St Edward's,2025-12-01,6.1855745638525494
St Edward's,2026-01-01,6.1855745638525494
St Edward's,2026-02-01,6.1855745638525494
St Edward's,2026-03-01,6.1855745638525494
St George's,2025-04-01,6.341628546129274
St George's,2025-05-01,6.058951806428716
St George's,2025-06-01,6.058951806428716
St George's,2025-07-01,6.058951806428716
St George's,2025-08-01,6.058951806428716
St George's,2025-09-01,6.058951806428716
St George's,2025-10-01,6.058951806428716
St George's,2025-11-01,6.058951806428716
St George's,2025-12-01,6.058951806428716
St George's,2026-01-01,6.058951806428716
St George's,2026-02-01,6.058951806428716
St George's,2026-03-01,6.058951806428716
St Giles,2025-04-01,8.696954939704364
St Giles,2025-05-01,8.696954939704364
St Giles,2025-06-01,8.696954939704364
St Giles,2025-07-01,8.696954939704364
St Giles,2025-08-01,8.696954939704364
St Giles,2025-09-01,8.696954939704364
St Giles,2025-10-01,8.696954939704364
St Giles,2025-11-01,8.696954939704364
St Giles,2025-12-01,8.696954939704364
St Giles,2026-01-01,8.696954939704364
St Giles,2026-02-01,8.696954939704364
St Giles,2026-03-01,8.696954939704364
St Helier,2025-04-01,2.8740992169462656
St Helier,2025-05-01,3.3195476527307477
St Helier,2025-06-01,3.3885864346116557
St Helier,2025-07-01,3.399286558398611
St Helier,2025-08-01,3.4009449400492846
St Helier,2025-09-01,3.4012019678887797
St Helier,2025-10-01,3.40124180390014
St Helier,2025-11-01,3.4012479779698603
St Helier,2025-12-01,3.4012489348713073
St Helier,2026-01-01,3.401249083178732
St Helier,2026-02-01,3.4012491061644763
St Helier,2026-03-01,3.401249109726971
St Helier East,2025-04-01,2.2725135182836356
St Helier East,2025-05-01,2.0419268726909614
St Helier East,2025-06-01,1.70895168674631
St Helier East,2025-07-01,1.6384672741960542
St Helier East,2025-08-01,1.290554772328902
St Helier East,2025-09-01,1.1225233096480045
St Helier East,2025-10-01,1.064249707516077
St Helier East,2025-11-01,1.01784989303103
St Helier East,2025-12-01,1.4650047654890912
St Helier East,2026-01-01,1.355536085357882
St Helier East,2026-02-01,1.6501195951527432
St Helier East,2026-03-01,2.002060139341462
St Helier West,2025-04-01,2.882723804308639
St Helier West,2025-05-01,3.2974492967018074
St Helier West,2025-06-01,3.2733738702321213
St Helier West,2025-07-01,3.2572553984020387
St Helier West,2025-08-01,3.240992639893385
St Helier West,2025-09-01,3.2247324977934646
St Helier West,2025-10-01,3.208472308249146
St Helier West,2025-11-01,3.192212119565156
St Helier West,2025-12-01,3.175951930865565
St Helier West,2026-01-01,3.159691742166257
St Helier West,2026-02-01,3.143431553466944
St Helier West,2026-03-01,3.127171364767631
St James,2025-04-01,5.5254221932303995
St James,2025-05-01,5.582636533725133
St James,2025-06-01,5.56425488670218
St James,2025-07-01,5.545873239679227
St James,2025-08-01,5.527491592656274
St James,2025-09-01,5.509109945633321
St James,2025-10-01,5.490728298610367
St James,2025-11-01,5.472346651587414
St James,2025-12-01,5.453965004564461
St James,2026-01-01,5.435583357541508
St James,2026-02-01,5.417201710518555
St James,2026-03-01,5.398820063495601
St James's,2025-04-01,31.61064630678416
St James's,2025-05-01,33.39157608659253
St James's,2025-06-01,33.3245740844625
St James's,2025-07-01,34.32592079937884
St James's,2025-08-01,31.700281577188512
St James's,2025-09-01,31.428320652120437
St James's,2025-10-01,31.893643232183283
St James's,2025-11-01,32.47700077541647
St James's,2025-12-01,33.795201031976354
St James's,2026-01-01,30.971701230201493
St James's,2026-02-01,30.908810101506255
St James's,2026-03-01,33.877858143365316
St Katharine's & Wapping,2025-04-01,9.68676524190948
St Katharine's & Wapping,2025-05-01,8.882094186300938
St Katharine's & Wapping,2025-06-01,8.882094186300938
St Katharine's & Wapping,2025-07-01,8.882094186300938
St Katharine's & Wapping,2025-08-01,8.882094186300938
St Katharine's & Wapping,2025-09-01,8.882094186300938
St Katharine's & Wapping,2025-10-01,8.882094186300938
St Katharine's & Wapping,2025-11-01,8.882094186300938
St Katharine's & Wapping,2025-12-01,8.882094186300938
St Katharine's & Wapping,2026-01-01,8.882094186300938
St Katharine's & Wapping,2026-02-01,8.882094186300938
St Katharine's & Wapping,2026-03-01,8.882094186300938
St Margarets & North Twickenham,2025-04-01,4.12150519269479
St Margarets & North Twickenham,2025-05-01,5.039734277906881
St Margarets & North Twickenham,2025-06-01,4.094402539002609
St Margarets & North Twickenham,2025-07-01,4.982215879815336
St Margarets & North Twickenham,2025-08-01,4.141443331876779
St Margarets & North Twickenham,2025-09-01,4.937042683626822
St Margarets & North Twickenham,2025-10-01,4.184133962835029
St Margarets & North Twickenham,2025-11-01,4.8966378341922026
St Margarets & North Twickenham,2025-12-01,4.222370047594284
St Margarets & North Twickenham,2026-01-01,4.860453626602063
St Margarets & North Twickenham,2026-02-01,4.256612446249139
St Margarets & North Twickenham,2026-03-01,4.828048826826001
St Mark's & Seething Wells,2025-04-01,3.3071083719758616
St Mark's & Seething Wells,2025-05-01,3.3071083719758616
St Mark's & Seething Wells,2025-06-01,3.3071083719758616
St Mark's & Seething Wells,2025-07-01,3.3071083719758616
St Mark's & Seething Wells,2025-08-01,3.3071083719758616
St Mark's & Seething Wells,2025-09-01,3.3071083719758616
St Mark's & Seething Wells,2025-10-01,3.3071083719758616
St Mark's & Seething Wells,2025-11-01,3.3071083719758616
St Mark's & Seething Wells,2025-12-01,3.3071083719758616
St Mark's & Seething Wells,2026-01-01,3.3071083719758616
St Mark's & Seething Wells,2026-02-01,3.3071083719758616
St Mark's & Seething Wells,2026-03-01,3.3071083719758616
St Martin's,2025-04-01,5.481103216993993
St Martin's,2025-05-01,5.156599629651616
St Martin's,2025-06-01,4.70024919733841
St Martin's,2025-07-01,5.758694562996546
St Martin's,2025-08-01,5.487414184724219
St Martin's,2025-09-01,6.423680127910241
St Martin's,2025-10-01,7.741608480424199
St Martin's,2025-11-01,5.7490444497498014
St Martin's,2025-12-01,5.173016846621625
St Martin's,2026-01-01,4.978255642625788
St Martin's,2026-02-01,5.87502255314354
St Martin's,2026-03-01,5.221012073351552
St Mary Cray,2025-04-01,7.11227866660221
St Mary Cray,2025-05-01,7.209618757724679
St Mary Cray,2025-06-01,7.076045690338033
St Mary Cray,2025-07-01,7.053258008307682
St Mary Cray,2025-08-01,7.021757482192694
St Mary Cray,2025-09-01,7.007972796712833
St Mary Cray,2025-10-01,6.997982210475456
St Mary Cray,2025-11-01,6.992404621650405
St Mary Cray,2025-12-01,6.988868802193417
St Mary Cray,2026-01-01,6.9867662902814365
St Mary Cray,2026-02-01,6.985475764540365
St Mary Cray,2026-03-01,6.984696100012206
St Mary's,2025-04-01,10.047025990725816
St Mary's,2025-05-01,9.787797760894348
St Mary's,2025-06-01,9.787797760894348
St Mary's,2025-07-01,9.787797760894348
St Mary's,2025-08-01,9.787797760894348
St Mary's,2025-09-01,9.787797760894348
St Mary's,2025-10-01,9.787797760894348
St Mary's,2025-11-01,9.787797760894348
St Mary's,2025-12-01,9.787797760894348
St Mary's,2026-01-01,9.787797760894348
St Mary's,2026-02-01,9.787797760894348
St Mary's,2026-03-01,9.787797760894348
St Mary's & St James,2025-04-01,4.406805066304493
St Mary's & St James,2025-05-01,4.854992695976684
St Mary's & St James,2025-06-01,5.190791673043067
St Mary's & St James,2025-07-01,5.442384857534359
St Mary's & St James,2025-08-01,5.6308879049095015
St Mary's & St James,2025-09-01,5.772121455975528
St Mary's & St James,2025-10-01,5.87793892802426
St Mary's & St James,2025-11-01,5.957221345737807
St Mary's & St James,2025-12-01,6.016622705804419
St Mary's & St James,2026-01-01,6.061128432036332
St Mary's & St James,2026-02-01,6.094473790883482
St Mary's & St James,2026-03-01,6.119457384024985
St Mary's & St James',2025-04-01,9.037308758308104
St Mary's & St James',2025-05-01,9.733931435063777
St Mary's & St James',2025-06-01,10.065858527204272
St Mary's & St James',2025-07-01,10.252153248346342
St Mary's & St James',2025-08-01,10.348500376307218
St Mary's & St James',2025-09-01,10.400363022436643
St Mary's & St James',2025-10-01,10.42773322412199
St Mary's & St James',2025-11-01,10.442318958052248
St Mary's & St James',2025-12-01,10.450054555955603
St Mary's & St James',2026-01-01,10.454166870696586
St Mary's & St James',2026-02-01,10.456350468713733
St Mary's & St James',2026-03-01,10.45751060340114
