ward_name,forecast,tier,officers_per_shift,month_num
Northolt West End Ward,5.6569676,Medium,6,4
Eltham Town & Avery Hill Ward,5.655116,Medium,6,4
Perivale Ward,5.643879,Medium,6,4
Falconbrook Ward,5.641854,Medium,6,4
Loxford Ward,5.637961,Medium,6,4
Woolwich Common Ward,5.619995,Medium,6,4
Rush Green & Crowlands Ward,5.615754,Medium,6,4
Fortis Green Ward,5.6061144,Medium,6,4
Hounslow West Ward,5.5907555,Medium,6,4
Queen's Park Ward,5.5807695,Medium,6,4
Pembridge Ward,5.577169,Medium,6,4
Bush Hill Park Ward,5.565337,Medium,6,4
Chadwell Ward,5.5588164,Medium,6,4
Village Ward (E05013825),5.5355654,Medium,6,4
St. Martin's Ward,5.532919,Medium,6,4
Syon & Brentford Lock Ward,5.501165,Medium,6,4
Walham Green Ward,5.492176,Medium,6,4
Bromley North Ward,5.4906936,Medium,6,4
Myatt's Fields Ward,5.487383,Medium,6,4
Bensham Manor Ward,5.4849377,Medium,6,4
West Kensington Ward,5.483929,Medium,6,4
Hanwell Broadway Ward,5.475323,Medium,6,4
Fulham Reach Ward,5.471193,Medium,6,4
Woolwich Arsenal Ward,5.4699645,Medium,6,4
Woodberry Down Ward,5.466394,Medium,6,4
Totteridge & Woodside Ward,5.4526143,Medium,6,4
Ruislip Ward,5.4502935,Medium,6,4
Larkswood Ward,5.4427514,Medium,6,4
North Richmond Ward,5.427828,Medium,6,4
Canning Town North Ward,5.4063635,Medium,6,4
Whetstone Ward,5.4055495,Medium,6,4
Stepney Green Ward,5.3966193,Medium,6,4
Barkingside Ward,5.396303,Medium,6,4
Southall Green Ward,5.3845873,Medium,6,4
Kelsey & Eden Park Ward,5.3762627,Medium,6,4
Chiswick Riverside Ward,5.3620596,Medium,6,4
Queen's Gate Ward,5.3578258,Medium,6,4
Holland Ward,5.349746,Medium,6,4
Higham Hill Ward,5.339956,Medium,6,4
Hainault Ward,5.3293858,Medium,6,4
South Woodford Ward,5.326358,Medium,6,4
Streatham Hill East Ward,5.295105,Medium,6,4
Churchfields Ward,5.288953,Medium,6,4
Fullwell Ward,5.2888913,Medium,6,4
Pitshanger Ward,5.2878146,Medium,6,4
Petts Wood & Knoll Ward,5.2418036,Medium,6,4
Chadwell Heath Ward,5.234797,Medium,6,4
Highgate Ward (E05013661),5.233669,Medium,6,4
Palace & Hurlingham Ward,5.233628,Medium,6,4
Brentford East Ward,5.230095,Medium,6,4
Yeading Ward,5.2294374,Medium,6,4
New Cross Gate Ward,5.228585,Medium,6,4
Wembley Hill Ward,5.2284184,Medium,6,4
North Hanwell Ward,5.219695,Medium,6,4
Bedfont Ward,5.218485,Medium,6,4
Arnos Grove Ward,5.204584,Medium,6,4
Parsloes Ward,5.192311,Medium,6,4
Plaistow North Ward,5.173811,Medium,6,4
Wandle Ward (E05014026),5.1689353,Medium,6,4
Rainham & Wennington Ward,5.16756,Medium,6,4
Heston Central Ward,5.1402836,Medium,6,4
North Greenford Ward,5.1397543,Medium,6,4
Stockwell East Ward,5.138783,Medium,6,4
Royal Albert Ward,5.1331024,Medium,6,4
St. Margarets & North Twickenham Ward,5.1260924,Medium,6,4
St. George's Ward,5.1118565,Medium,6,4
Edgware Ward (E05013545),5.0973506,Medium,6,4
Hounslow Heath Ward,5.094372,Medium,6,4
King's Park Ward,5.0798845,Medium,6,4
Little Ilford Ward,5.06521,Medium,6,4
Trinity Ward,5.0652013,Medium,6,4
Muswell Hill Ward,5.0645995,Medium,6,4
Erith Ward,5.042495,Medium,6,4
South Ruislip Ward,5.041739,Medium,6,4
Hermitage & Gardens Ward,4.989524,Medium,6,4
Cranford Ward,4.9879203,Medium,6,4
William Morris Ward,4.984621,Medium,6,4
Limehouse Ward,4.9760895,Medium,6,4
Cranbrook Ward,4.971639,Medium,6,4
Alperton Ward,4.9337378,Medium,6,4
Wimbledon Park Ward,4.910407,Medium,6,4
Barnes Ward,4.897191,Medium,6,4
Chapel End Ward,4.891433,Medium,6,4
Northcote Ward,4.833898,Medium,6,4
Bounds Green Ward,4.826968,Medium,6,4
High Barnet Ward,4.819445,Medium,6,4
Ravenscourt Ward,4.8164225,Medium,6,4
Bellingham Ward,4.811678,Medium,6,4
Orpington Ward,4.8059134,Medium,6,4
Bickley & Sundridge Ward,4.794769,Medium,6,4
Longbridge Ward,4.790584,Medium,6,4
Eastcote Ward,4.7725224,Medium,6,4
Cockfosters Ward,4.7678742,Medium,6,4
Havering-atte-Bower Ward,4.7473974,Medium,6,4
Dulwich Hill Ward,4.745395,Medium,6,4
Twickenham Riverside Ward,4.7320895,Medium,6,4
Grove Ward,4.725104,Medium,6,4
Roxeth Ward,4.6992364,Medium,6,4
Brentford West Ward,4.6826363,Medium,6,4
Cazenove Ward,4.6808863,Medium,6,4
Ickenham & South Harefield Ward,4.6778884,Medium,6,4
Mayesbrook Ward,4.6754603,Medium,6,4
Squirrels Heath Ward,4.6683264,Medium,6,4
Camden Square Ward,4.667226,Medium,6,4
Manor Park Ward,4.664229,Low,3,4
Brook Green Ward,4.664128,Low,3,4
Northfield Ward,4.6606355,Low,3,4
Heston West Ward,4.654445,Low,3,4
Hatch Lane & Highams Park North Ward,4.649536,Low,3,4
Stanmore Ward,4.631432,Low,3,4
St. Ann's Ward,4.6241236,Low,3,4
West Ham Ward,4.6186666,Low,3,4
Plumstead Common Ward,4.6094804,Low,3,4
Heston East Ward,4.5828786,Low,3,4
Hounslow East Ward,4.5800767,Low,3,4
Gipsy Hill Ward,4.5781717,Low,3,4
Woolwich Dockyard Ward,4.574529,Low,3,4
Sands End Ward,4.5729675,Low,3,4
Avonmore Ward,4.556379,Low,3,4
Harrow Weald Ward,4.5548873,Low,3,4
New Southgate Ward,4.552359,Low,3,4
Charlton Village & Riverside Ward,4.5463796,Low,3,4
Chelsea Riverside Ward,4.517607,Low,3,4
Addison Ward,4.5084133,Low,3,4
Wall End Ward,4.506449,Low,3,4
Brownswood Ward,4.4864116,Low,3,4
Feltham North Ward,4.4796486,Low,3,4
Hampstead Town Ward,4.469175,Low,3,4
Grove Green Ward,4.4452615,Low,3,4
Kingsbury Ward,4.4271326,Low,3,4
Barnhill Ward,4.416901,Low,3,4
Bowes Ward,4.415314,Low,3,4
Feltham West Ward,4.4106646,Low,3,4
"Mottingham, Coldharbour & New Eltham Ward",4.4079914,Low,3,4
Northbury Ward,4.352182,Low,3,4
Clayhall Ward,4.352165,Low,3,4
Norbury & Pollards Hill Ward,4.3490543,Low,3,4
New Malden Village Ward,4.3437448,Low,3,4
Colindale North Ward,4.335138,Low,3,4
Wood Street Ward,4.319263,Low,3,4
South Hornchurch Ward,4.317635,Low,3,4
Elm Park Ward,4.317597,Low,3,4
Upper Walthamstow Ward,4.309567,Low,3,4
Chingford Green Ward,4.297593,Low,3,4
Bromley Common & Holwood Ward,4.292473,Low,3,4
Pinner Ward,4.279359,Low,3,4
Kentish Town North Ward,4.2610593,Low,3,4
St. Edward's Ward,4.2562613,Low,3,4
Poplar Ward,4.232937,Low,3,4
Hampton Ward,4.2203794,Low,3,4
St. James Ward,4.216641,Low,3,4
Preston Ward,4.215343,Low,3,4
Becontree Ward,4.2096157,Low,3,4
Crayford Ward,4.208197,Low,3,4
St. Helen's Ward,4.2042003,Low,3,4
Headstone Ward,4.182181,Low,3,4
Barking Riverside Ward,4.1800494,Low,3,4
Lady Margaret Ward,4.1783957,Low,3,4
Highfield Ward,4.1612163,Low,3,4
Edgwarebury Ward,4.1569285,Low,3,4
Plaistow Ward,4.1489806,Low,3,4
West Twickenham Ward,4.1335435,Low,3,4
Frognal Ward,4.1278296,Low,3,4
Sutton Central Ward,4.1116724,Low,3,4
St. Andrew's Ward,4.1071467,Low,3,4
Southall Broadway Ward,4.1032305,Low,3,4
Hampton Wick & South Teddington Ward,4.0914555,Low,3,4
Alexandra Park Ward,4.090218,Low,3,4
Beam Ward,4.089739,Low,3,4
Bridge Ward (E05011236),4.0850325,Low,3,4
Peckham Rye Ward,4.080453,Low,3,4
Abbey Ward (E05013810),4.077393,Low,3,4
Mayfield Ward,4.071896,Low,3,4
Dormers Wells Ward,4.0567074,Low,3,4
Newbury Ward,4.0502777,Low,3,4
Sidcup Ward,4.0383162,Low,3,4
Charlton Hornfair Ward,4.0354214,Low,3,4
Notting Dale Ward,4.0338707,Low,3,4
Ridgeway Ward,4.0329165,Low,3,4
Champion Hill Ward,4.0287886,Low,3,4
Lillie Ward,4.0281506,Low,3,4
Canning Town South Ward,4.015118,Low,3,4
Alibon Ward,3.9907165,Low,3,4
Beddington Ward,3.982731,Low,3,4
Sutton South Ward,3.9780252,Low,3,4
Isleworth Ward,3.9752233,Low,3,4
Mawneys Ward,3.9706697,Low,3,4
Slade Green & Northend Ward,3.9505014,Low,3,4
Addiscombe East Ward,3.9364817,Low,3,4
Cricket Green Ward,3.934865,Low,3,4
Abbey Ward (E05014053),3.9232109,Low,3,4
Island Gardens Ward,3.922844,Low,3,4
Norbury Park Ward,3.91791,Low,3,4
Harold Wood Ward,3.911924,Low,3,4
Northwood Hills Ward,3.8968914,Low,3,4
Centenary Ward,3.8943784,Low,3,4
Southfields Ward,3.8927622,Low,3,4
Figge's Marsh Ward,3.8871963,Low,3,4
New Addington South Ward,3.883076,Low,3,4
Northwood Ward,3.882145,Low,3,4
Hillingdon East Ward,3.8712192,Low,3,4
Raynes Park Ward,3.8677542,Low,3,4
Wendell Park Ward,3.8483663,Low,3,4
Fulwell & Hampton Hill Ward,3.8266778,Low,3,4
Teddington Ward,3.82463,Low,3,4
Gascoigne Ward,3.8153472,Low,3,4
"Ham, Petersham & Richmond Riverside Ward",3.8141804,Low,3,4
Wimbledon Town & Dundonald Ward,3.813989,Low,3,4
West Thamesmead Ward,3.813667,Low,3,4
Pinner South Ward,3.8120131,Low,3,4
Fairlop Ward,3.7970364,Low,3,4
Underhill Ward,3.7912574,Low,3,4
Green Street East Ward,3.7766345,Low,3,4
Kenton East Ward,3.7719195,Low,3,4
St. Helier Ward,3.764402,Low,3,4
Northwick Park Ward,3.7618496,Low,3,4
White City Ward,3.748265,Low,3,4
Grange Park Ward,3.737245,Low,3,4
Stamford Hill West Ward,3.7344084,Low,3,4
Shirley North Ward,3.7333949,Low,3,4
Mottingham Ward,3.7295933,Low,3,4
Hounslow South Ward,3.721579,Low,3,4
Hylands & Harrow Lodge Ward,3.7204301,Low,3,4
Winchmore Hill Ward,3.7026558,Low,3,4
Wallington North Ward,3.6993048,Low,3,4
Parsons Green & Sandford Ward,3.6861043,Low,3,4
Forest Gate North Ward,3.6748514,Low,3,4
Streatham Wells Ward,3.663295,Low,3,4
Seven Kings Ward,3.6561754,Low,3,4
Marlborough Ward,3.6530201,Low,3,4
Markhouse Ward,3.6524813,Low,3,4
Shooters Hill Ward,3.6523478,Low,3,4
Hale End & Highams Park South Ward,3.6379519,Low,3,4
Norland Ward,3.6198213,Low,3,4
Carshalton Central Ward,3.6042645,Low,3,4
Boleyn Ward,3.600688,Low,3,4
St. Helier West Ward,3.597543,Low,3,4
Whitton Ward,3.573786,Low,3,4
Graveney Ward,3.570097,Low,3,4
Wormholt Ward,3.5665333,Low,3,4
Coulsdon Town Ward,3.5577185,Low,3,4
Shortlands & Park Langley Ward,3.5376055,Low,3,4
Hayes & Coney Hall Ward,3.5241182,Low,3,4
Wallington South Ward,3.5221257,Low,3,4
South Twickenham Ward,3.5072875,Low,3,4
Pollards Hill Ward,3.5045917,Very Low,1,4
Marshalls & Rise Park Ward,3.4971788,Very Low,1,4
Coombe Hill Ward,3.491785,Very Low,1,4
Cathall Ward,3.4908059,Very Low,1,4
Cheam Ward,3.4695497,Very Low,1,4
Green Street West Ward,3.469322,Very Low,1,4
Thamesmead Moorings Ward,3.4527514,Very Low,1,4
Longthornton Ward,3.4440095,Very Low,1,4
Merton Park Ward,3.4418542,Very Low,1,4
West Wickham Ward,3.4388807,Very Low,1,4
Thamesmead East Ward,3.4188066,Very Low,1,4
Kidbrooke Park Ward,3.3879027,Very Low,1,4
Heath Ward,3.3853607,Very Low,1,4
Hampton North Ward,3.385253,Very Low,1,4
Norbiton Ward,3.3824358,Very Low,1,4
Hanworth Park Ward,3.3822072,Very Low,1,4
Upminster Ward,3.36146,Very Low,1,4
Wealdstone North Ward,3.3338962,Very Low,1,4
Pimlico South Ward,3.284967,Very Low,1,4
Shirley South Ward,3.2833638,Very Low,1,4
Bexleyheath Ward,3.280881,Very Low,1,4
Wandle Ward (E05013826),3.2774014,Very Low,1,4
Sanderstead Ward,3.2735355,Very Low,1,4
Dalgarno Ward,3.228378,Very Low,1,4
Wembley Central Ward,3.2260067,Very Low,1,4
Cannon Hill Ward,3.199162,Very Low,1,4
East Wickham Ward,3.1812766,Very Low,1,4
Heathfield Ward,3.15954,Very Low,1,4
Purley Oaks & Riddlesdown Ward,3.1579814,Very Low,1,4
Charville Ward,3.1542919,Very Low,1,4
Endlebury Ward,3.1483781,Very Low,1,4
Monkhams Ward,3.140211,Very Low,1,4
Harrow on the Hill Ward,3.1053874,Very Low,1,4
Canons Ward,3.1007764,Very Low,1,4
Ravensbury Ward,3.0778866,Very Low,1,4
St. Alban's Ward,3.0226512,Very Low,1,4
Kidbrooke Village & Sutcliffe Ward,3.0151992,Very Low,1,4
Sudbury Ward,2.9873316,Very Low,1,4
Hillingdon West Ward,2.968349,Very Low,1,4
Hatch End Ward,2.9609504,Very Low,1,4
Wanstead Park Ward,2.9488683,Very Low,1,4
Sutton North Ward,2.9422872,Very Low,1,4
Middle Park & Horn Park Ward,2.9302123,Very Low,1,4
St. Mark's & Seething Wells Ward,2.9279373,Very Low,1,4
Oakwood Ward,2.8815413,Very Low,1,4
Clementswood Ward,2.8802085,Very Low,1,4
Chelsfield Ward,2.8798363,Very Low,1,4
Surbiton Hill Ward,2.8784077,Very Low,1,4
South Beddington & Roundshaw Ward,2.876823,Very Low,1,4
Eltham Page Ward,2.8731024,Very Low,1,4
Coombe Vale Ward,2.8627963,Very Low,1,4
The Wrythe Ward,2.860983,Very Low,1,4
Tolworth Ward,2.8420618,Very Low,1,4
Nine Elms Ward,2.8139744,Very Low,1,4
Ruislip Manor Ward,2.806627,Very Low,1,4
Farringdon Without Ward,2.8031254,Very Low,1,4
Beam Park Ward,2.7798643,Very Low,1,4
Wembley Park Ward,2.7706099,Very Low,1,4
Eltham Park & Progress Ward,2.749121,Very Low,1,4
Farnborough & Crofton Ward,2.7113838,Very Low,1,4
Kingston Gate Ward,2.6969132,Very Low,1,4
Carshalton South & Clockhouse Ward,2.6929865,Very Low,1,4
Falconwood & Welling Ward,2.674049,Very Low,1,4
West Barnes Ward,2.6642618,Very Low,1,4
Plashet Ward,2.6558154,Very Low,1,4
Lavender Fields Ward,2.6533272,Very Low,1,4
Crook Log Ward,2.648637,Very Low,1,4
Thames View Ward,2.6395843,Very Low,1,4
Blackfen & Lamorbey Ward,2.6187987,Very Low,1,4
Hillside Ward,2.563391,Very Low,1,4
Green Lane & St. James Ward,2.555352,Very Low,1,4
Roxbourne Ward,2.5268629,Very Low,1,4
Northumberland Heath Ward,2.5208852,Very Low,1,4
Belmont Ward (E05013755),2.5170553,Very Low,1,4
North Cheam Ward,2.51645,Very Low,1,4
Kenley Ward,2.5013156,Very Low,1,4
Stonecot Ward,2.4757233,Very Low,1,4
Lower Morden Ward,2.4705129,Very Low,1,4
Canbury Gardens Ward,2.4143903,Very Low,1,4
Eastbrook & Rush Green Ward,2.4128458,Very Low,1,4
Wealdstone South Ward,2.3714552,Very Low,1,4
St. Helier East Ward,2.369419,Very Low,1,4
Selsdon & Addington Village Ward,2.3615286,Very Low,1,4
Cranham Ward,2.344134,Very Low,1,4
St. Mary's & St. James Ward,2.3397179,Very Low,1,4
Belmont Ward (E05013542),2.2893603,Very Low,1,4
Kenton West Ward,2.2805965,Very Low,1,4
Tokyngton Ward,2.2315283,Very Low,1,4
Old Coulsdon Ward,2.2082124,Very Low,1,4
New Addington North Ward,2.1806033,Very Low,1,4
Blendon & Penhill Ward,2.1794794,Very Low,1,4
Rayners Lane Ward,2.1284506,Very Low,1,4
Sutton West & East Cheam Ward,2.1180308,Very Low,1,4
North Harrow Ward,2.061853,Very Low,1,4
Park Hill & Whitgift Ward,2.052838,Very Low,1,4
Hackbridge Ward,2.039318,Very Low,1,4
Castle Baynard Ward,1.9867165,Very Low,1,4
Southall West Ward,1.9519594,Very Low,1,4
West Heath Ward,1.9473243,Very Low,1,4
Tower Ward,1.8494251,Very Low,1,4
Harefield Village Ward,1.8449142,Very Low,1,4
Selsdon Vale & Forestdale Ward,1.8302883,Very Low,1,4
Farringdon Within Ward,1.8239648,Very Low,1,4
West Harrow Ward,1.7913246,Very Low,1,4
Hook & Chessington North Ward,1.7246344,Very Low,1,4
Worcester Park North Ward,1.6802711,Very Low,1,4
Tudor Ward,1.6734929,Very Low,1,4
Old Malden Ward,1.6329993,Very Low,1,4
Bishopsgate Ward,1.6202543,Very Low,1,4
Darwin Ward,1.5652356,Very Low,1,4
Longlands Ward,1.4873532,Very Low,1,4
Berrylands Ward,1.4859875,Very Low,1,4
Emerson Park Ward,1.4778413,Very Low,1,4
King George's & Sunray Ward,1.452117,Very Low,1,4
Worcester Park South Ward,1.3989027,Very Low,1,4
Biggin Hill Ward,1.3853618,Very Low,1,4
Alexandra Ward,1.3506112,Very Low,1,4
Aldgate Ward,1.3096235,Very Low,1,4
Barnehurst Ward,1.2937332,Very Low,1,4
Chessington South & Malden Rushett Ward,1.2891164,Very Low,1,4
Motspur Park & Old Malden East Ward,1.2869017,Very Low,1,4
Hacton Ward,1.2503364,Very Low,1,4
Bridge Ward (E05009294),0.5851987,Very Low,1,4
Vintry Ward,0.56268203,Very Low,1,4
Cordwainer Ward,0.52972597,Very Low,1,4
Coleman Street Ward,0.52682745,Very Low,1,4
Cripplegate Ward,0.5238113,Very Low,1,4
Dowgate Ward,0.4912335,Very Low,1,4
Portsoken Ward,0.48654753,Very Low,1,4
Cheap Ward,0.38316178,Very Low,1,4
Queenhithe Ward,0.34961239,Very Low,1,4
Candlewick Ward,0.28746325,Very Low,1,4
Cornhill Ward,0.28746325,Very Low,1,4
Bread Street Ward,0.28746325,Very Low,1,4
Lime Street Ward,0.28746325,Very Low,1,4
Walbrook Ward,0.28746325,Very Low,1,4
Broad Street Ward,0.28746325,Very Low,1,4
Langbourn Ward,0.28746325,Very Low,1,4
Billingsgate Ward,0.15652715,Very Low,1,4
Aldersgate Ward,0.11552189,Very Low,1,4
Bassishaw Ward,-0.035361335,Very Low,1,4
West End Ward,42.817184,Very High,18,5
St. James's Ward,23.359083,Very High,18,5
Bloomsbury Ward,21.230013,Very High,17,5
Marylebone Ward,20.646059,Very High,17,5
Hoxton East & Shoreditch Ward,19.286585,Very High,17,5
Holborn & Covent Garden Ward,18.239346,Very High,17,5
Bethnal Green West Ward,17.782837,Very High,17,5
Fairfield Ward,17.513826,Very High,17,5
Childs Hill Ward,16.577375,Very High,17,5
Borough & Bankside Ward,16.480253,Very High,17,5
Rushey Green Ward,15.793556,Very High,17,5
Lancaster Gate Ward,15.619896,Very High,17,5
London Bridge & West Bermondsey Ward,15.232456,Very High,17,5
Deptford Ward,14.956816,Very High,17,5
Hyde Park Ward,14.895885,Very High,17,5
Spitalfields & Banglatown Ward,14.70715,Very High,17,5
Bow East Ward,14.541694,Very High,17,5
Hendon Ward,14.167878,Very High,17,5
Bayswater Ward,13.510856,Very High,17,5
Bethnal Green East Ward,13.462274,Very High,17,5
London Fields Ward,13.458686,Very High,17,5
Whitechapel Ward,13.29668,Very High,17,5
Stonebridge Ward,12.7596445,Very High,17,5
Brixton Acre Lane Ward,12.749001,Very High,17,5
Clapham Town Ward,12.714188,Very High,17,5
Weavers Ward,12.6329365,Very High,17,5
Lea Bridge Ward (E05009380),12.604022,Very High,17,5
Bunhill Ward,12.4371,Very High,17,5
Northumberland Park Ward,12.414887,Very High,17,5
Mile End Ward,12.342544,Very High,17,5
Clerkenwell Ward,12.146847,Very High,17,5
Brockley Ward,11.963552,Very High,17,5
Lansbury Ward,11.809791,Very High,17,5
Finsbury Park Ward,11.72613,Very High,17,5
Rye Lane Ward,11.666117,Very High,17,5
Queens Park Ward,11.592247,Very High,17,5
Dollis Hill Ward,11.444266,Very High,17,5
Kilburn Ward (E05013503),11.434508,Very High,17,5
North Walworth Ward,11.417812,Very High,17,5
Junction Ward,11.327641,Very High,17,5
Herne Hill & Loughborough Junction Ward,11.165813,Very High,17,5
North Acton Ward,11.157504,Very High,17,5
Balham Ward,11.077596,Very High,17,5
Harlesden & Kensal Green Ward,11.035522,Very High,17,5
Dalston Ward,10.981258,Very High,17,5
South Bermondsey Ward,10.941174,Very High,17,5
Finchley Church End Ward,10.856462,Very High,17,5
North Bermondsey Ward,10.839763,Very High,17,5
Wandsworth Town Ward,10.742415,Very High,17,5
Edmonton Green Ward,10.603498,Very High,17,5
Hoxton West Ward,10.407148,Very High,17,5
Harringay Ward,10.246808,Very High,17,5
Hither Green Ward,10.212864,Very High,17,5
Broad Green Ward,10.191404,Very High,17,5
Camberwell Green Ward,10.088998,Very High,17,5
Greenwich Peninsula Ward,10.086429,Very High,17,5
Streatham St. Leonard's Ward,10.069843,Very High,17,5
West Thornton Ward,10.063286,Very High,17,5
Waterloo & South Bank Ward,10.058138,Very High,17,5
Hackney Central Ward,9.928699,Very High,17,5
Stratford Ward,9.917196,Very High,17,5
Brimsdown Ward,9.909213,Very High,17,5
Hackney Wick Ward,9.854991,Very High,17,5
Haggerston Ward,9.852484,Very High,17,5
Hackney Downs Ward,9.835583,Very High,17,5
Brompton & Hans Town Ward,9.810239,Very High,17,5
Mildmay Ward,9.790721,Very High,17,5
Upper Edmonton Ward,9.713092,Very High,17,5
Homerton Ward,9.664611,Very High,17,5
Penge & Cator Ward,9.650226,Very High,17,5
Tollington Ward,9.627966,Very High,17,5
Noel Park Ward,9.607134,Very High,17,5
St. Mary Cray Ward,9.597708,Very High,17,5
Burnt Oak Ward,9.583758,Very High,17,5
St. Giles Ward,9.583155,Very High,17,5
Chaucer Ward,9.5807705,Very High,17,5
Sydenham Ward,9.567991,Very High,17,5
Victoria Ward,9.563261,Very High,17,5
Brixton Windrush Ward,9.512979,Very High,17,5
Crouch End Ward,9.434441,Very High,17,5
Edgware Ward (E05013637),9.377719,Very High,17,5
Knightsbridge & Belgravia Ward,9.373601,Very High,17,5
Stoke Newington Ward,9.370435,Very High,17,5
St. Paul's Cray Ward,9.302686,Very High,17,5
Thamesfield Ward,9.299131,Very High,17,5
Tooting Broadway Ward,9.26981,Very High,17,5
Bruce Castle Ward,9.260166,Very High,17,5
East Greenwich Ward,9.255639,Very High,17,5
Waddon Ward,9.221741,Very High,17,5
Willesden Green Ward,9.220796,Very High,17,5
Ladywell Ward,9.07945,Very High,17,5
Camden Town Ward,9.003999,Very High,17,5
West Finchley Ward,8.983091,Very High,17,5
Nunhead & Queen's Road Ward,8.964828,Very High,17,5
South Acton Ward,8.954668,Very High,17,5
Old Kent Road Ward,8.925535,Very High,17,5
Bow West Ward,8.836402,Very High,17,5
Highbury Ward,8.822389,Very High,17,5
East Acton Ward,8.784055,Very High,17,5
Uxbridge Ward,8.766275,Very High,17,5
Courtfield Ward,8.760208,Very High,17,5
Stockwell West & Larkhall Ward,8.728478,Very High,17,5
Forest Hill Ward,8.633434,Very High,17,5
Mill Hill Ward,8.610227,Very High,17,5
Highgate Ward (E05013592),8.605544,Very High,17,5
Regent's Park Ward (E05013668),8.600391,Very High,17,5
Kilburn Ward (E05013665),8.599084,Very High,17,5
Enfield Lock Ward,8.56868,Very High,17,5
Brixton Rush Common Ward,8.561419,Very High,17,5
Battersea Park Ward,8.540831,Very High,17,5
Friern Barnet Ward,8.497867,Very High,17,5
Hanger Hill Ward,8.483992,Very High,17,5
Perry Vale Ward,8.480247,Very High,17,5
Colville Ward,8.463817,Very High,17,5
St. Mary's & St. James' Ward,8.413112,Very High,17,5
West Hendon Ward,8.395647,Very High,17,5
Tottenham Central Ward,8.389886,Very High,17,5
Cricklewood & Mapesbury Ward,8.328555,Very High,17,5
West Green Ward,8.323959,Very High,17,5
Forest Gate South Ward,8.318262,Very High,17,5
Surrey Docks Ward,8.299288,Very High,17,5
Faraday Ward,8.283438,Very High,17,5
Hillrise Ward,8.262352,Very High,17,5
Rotherhithe Ward,8.219962,Very High,17,5
Canonbury Ward,8.191464,Very High,17,5
Heathrow Villages Ward,8.154959,Very High,17,5
Heaton Ward,8.125434,Very High,17,5
Clissold Ward,8.119154,Very High,17,5
St. Katharine's & Wapping Ward,8.116548,Very High,17,5
Ealing Common Ward,8.105975,Very High,17,5
Purley & Woodcote Ward,8.07615,Very High,17,5
Hoe Street Ward,8.054343,Very High,17,5
Brixton North Ward,8.030367,Very High,17,5
Roehampton Ward,7.982022,Very High,17,5
Stratford Olympic Park Ward,7.9730763,Very High,17,5
Springfield Ward,7.9322395,Very High,17,5
Brondesbury Park Ward,7.907685,Very High,17,5
Knight's Hill Ward,7.899223,Very High,17,5
Plumstead & Glyndon Ward,7.8959823,Very High,17,5
